close,high,low,open,timestamp,volume
26479,26491,26477,26491,1685045700,0.28103230
26474,26479,26474,26479,1685045760,0.03905318
26479,26479,26471,26471,1685045820,0.44490927
26476,26479,26474,26477,1685045880,0.79865825
26473,26473,26470,26470,1685045940,0.06673000
26463,26473,26463,26473,1685046000,0.16697626
26464,26464,26462,26463,1685046060,0.51437631
26465,26465,26463,26463,1685046120,0.07258786
26481,26481,26467,26467,1685046180,0.01952221
26470,26470,26470,26470,1685046240,0.00907000
26469,26469,26469,26469,1685046300,0.00460000
26468,26469,26468,26469,1685046360,0.06040000
26469,26469,26468,26469,1685046420,0.94987945
26478,26478,26469,26469,1685046480,0.01914084
26484,26490,26482,26482,1685046540,0.11549000
26480,26481,26477,26480,1685046600,0.37701479
26478,26488,26478,26485,1685046660,0.85617269
26476,26477,26476,26477,1685046720,0.00525000
26471,26481,26471,26481,1685046780,0.82355383
26468,26474,26468,26473,1685046840,0.46309703
26469,26469,26468,26468,1685046900,0.38530745
26465,26471,26465,26467,1685046960,1.61812000
26465,26466,26465,26465,1685047020,1.28211631
26476,26476,26464,26464,1685047080,0.14089336
26481,26481,26476,26476,1685047140,0.03411142
26481,26481,26481,26481,1685047200,0.00000000
26482,26482,26482,26482,1685047260,0.10288306
26482,26483,26482,26482,1685047320,0.23160511
26481,26483,26481,26482,1685047380,0.24792503
26482,26482,26482,26482,1685047440,0.04354000
26487,26488,26482,26482,1685047500,0.41347998
26487,26488,26485,26485,1685047560,0.56989753
26483,26487,26483,26487,1685047620,0.13395468
26483,26485,26483,26483,1685047680,1.02111592
26485,26488,26484,26484,1685047740,1.97524537
26498,26498,26485,26485,1685047800,0.90539994
26496,26506,26495,26504,1685047860,0.94571726
26491,26496,26491,26494,1685047920,1.99401503
26490,26491,26490,26491,1685047980,0.16751328
26486,26488,26484,26488,1685048040,0.67506102
26490,26490,26484,26484,1685048100,0.21704996
26491,26491,26489,26490,1685048160,0.73126117
26492,26492,26489,26490,1685048220,0.04478950
26492,26494,26492,26492,1685048280,0.10017338
26490,26491,26489,26491,1685048340,0.40582000
26487,26487,26485,26485,1685048400,0.04677777
26474,26487,26473,26487,1685048460,0.10957064
26472,26474,26472,26474,1685048520,0.06311000
26470,26472,26468,26472,1685048580,0.61377314
26468,26469,26468,26468,1685048640,0.64600224
26475,26475,26467,26468,1685048700,2.35948306
26469,26474,26469,26474,1685048760,0.14402000
26471,26471,26468,26469,1685048820,0.78152958
26448,26470,26448,26470,1685048880,0.10061416
26445,26453,26445,26453,1685048940,0.10617743
26463,26463,26445,26445,1685049000,2.21437000
26462,26465,26459,26460,1685049060,2.26825522
26465,26465,26464,26464,1685049120,0.93436447
26465,26465,26464,26465,1685049180,1.40154000
26465,26465,26464,26465,1685049240,0.32254000
26468,26468,26465,26465,1685049300,0.06893000
26467,26469,26467,26467,1685049360,0.81207421
26467,26467,26466,26467,1685049420,0.06025868
26476,26476,26467,26467,1685049480,0.05455939
26475,26477,26475,26477,1685049540,0.04049000
26464,26472,26464,26472,1685049600,0.14522805
26460,26464,26460,26464,1685049660,1.40518129
26458,26460,26458,26460,1685049720,0.00675000
26459,26459,26454,26454,1685049780,0.34686641
26447,26458,26445,26458,1685049840,0.34006141
26460,26460,26460,26460,1685049900,0.00229000
26462,26462,26459,26461,1685049960,0.02355000
26461,26462,26461,26462,1685050020,0.07440000
26455,26457,26455,26455,1685050080,0.32176976
26455,26455,26455,26455,1685050140,0.00110000
26452,26457,26451,26454,1685050200,0.35289707
26451,26451,26446,26451,1685050260,1.35565218
26447,26447,26446,26446,1685050320,0.03097040
26446,26447,26446,26447,1685050380,0.06660569
26444,26447,26444,26447,1685050440,0.45001953
26465,26465,26456,26456,1685050500,0.08769000
26472,26472,26469,26472,1685050560,0.04165814
26474,26474,26469,26470,1685050620,0.23019780
26474,26474,26473,26473,1685050680,0.10606000
26474,26474,26472,26472,1685050740,0.37538000
26470,26474,26470,26474,1685050800,0.03888170
26462,26469,26462,26469,1685050860,0.00928780
26462,26462,26462,26462,1685050920,0.01405362
26455,26457,26455,26457,1685050980,0.01461000
26449,26452,26449,26452,1685051040,0.58312000
26447,26452,26447,26447,1685051100,0.12377278
26465,26465,26452,26452,1685051160,0.33028038
26464,26467,26464,26464,1685051220,0.09674310
26469,26469,26465,26465,1685051280,0.00749000
26469,26469,26465,26468,1685051340,0.18822158
26468,26468,26466,26466,1685051400,0.17283000
26467,26467,26467,26467,1685051460,0.00491098
26471,26472,26471,26471,1685051520,0.08120630
26470,26472,26470,26472,1685051580,0.40077244
26470,26470,26470,26470,1685051640,0.03212000
26469,26469,26468,26468,1685051700,0.10286000
26469,26469,26469,26469,1685051760,0.02244000
26476,26476,26469,26469,1685051820,0.56785343
26476,26477,26476,26477,1685051880,0.00701578
26478,26479,26475,26475,1685051940,0.21006046
26476,26476,26473,26476,1685052000,0.09282654
26477,26477,26476,26476,1685052060,0.01616959
26478,26478,26476,26476,1685052120,0.01074000
26475,26475,26473,26475,1685052180,0.35354000
26474,26475,26474,26475,1685052240,0.01895000
26460,26463,26459,26463,1685052300,0.10784163
26468,26468,26467,26467,1685052360,0.19873000
26472,26474,26472,26474,1685052420,1.37097943
26468,26473,26468,26473,1685052480,0.06037119
26469,26472,26469,26472,1685052540,0.02804000
26465,26467,26460,26464,1685052600,0.56549114
26464,26464,26464,26464,1685052660,0.33000000
26463,26464,26462,26464,1685052720,0.44552024
26472,26472,26468,26469,1685052780,0.03518000
26471,26473,26470,26473,1685052840,0.10492768
26477,26481,26473,26473,1685052900,0.14561622
26479,26479,26476,26476,1685052960,0.01804368
26467,26469,26467,26469,1685053020,0.01668000
26460,26464,26460,26464,1685053080,0.00586000
26455,26460,26454,26460,1685053140,0.04180717
26453,26455,26453,26455,1685053200,0.00516884
26453,26453,26452,26452,1685053260,0.12971000
26451,26451,26451,26451,1685053320,0.12700000
26451,26451,26450,26450,1685053380,0.08516268
26447,26447,26447,26447,1685053440,0.00255743
26455,26456,26455,26456,1685053500,0.07184000
26466,26466,26455,26455,1685053560,0.01795000
26466,26466,26466,26466,1685053620,0.05220000
26464,26464,26462,26464,1685053680,0.05658353
26466,26467,26464,26464,1685053740,0.04508820
26468,26469,26466,26469,1685053800,0.05466000
26470,26470,26468,26468,1685053860,1.06090000
26458,26469,26457,26469,1685053920,0.34133759
26454,26459,26454,26459,1685053980,0.08800940
26449,26452,26449,26449,1685054040,0.08784017
26447,26451,26446,26451,1685054100,0.64964747
26449,26449,26449,26449,1685054160,0.31823000
26451,26451,26450,26450,1685054220,0.05795000
26448,26453,26448,26450,1685054280,1.54396792
26449,26449,26449,26449,1685054340,0.11570000
26439,26449,26439,26449,1685054400,0.14223521
26444,26453,26444,26445,1685054460,0.26705132
26447,26447,26444,26444,1685054520,0.03922000
26444,26447,26444,26447,1685054580,0.00996000
26439,26446,26439,26446,1685054640,0.00842000
26445,26446,26439,26439,1685054700,0.17055677
26442,26444,26442,26444,1685054760,0.06777426
26444,26444,26444,26444,1685054820,0.23283000
26444,26444,26444,26444,1685054880,6.07326421
26451,26451,26451,26451,1685054940,0.00207000
26451,26451,26451,26451,1685055000,0.02801000
26451,26451,26451,26451,1685055060,0.00000000
26457,26457,26457,26457,1685055120,0.01998000
26462,26462,26460,26460,1685055180,0.30826608
26463,26463,26462,26462,1685055240,0.00692000
26463,26463,26463,26463,1685055300,0.01543000
26464,26464,26463,26463,1685055360,0.43651000
26466,26466,26462,26462,1685055420,0.00694000
26466,26466,26466,26466,1685055480,0.00173000
26462,26466,26462,26466,1685055540,0.07022950
26464,26464,26462,26462,1685055600,0.78582965
26463,26463,26463,26463,1685055660,0.35311457
26469,26469,26466,26466,1685055720,0.06501479
26465,26467,26465,26467,1685055780,0.08369904
26466,26466,26460,26460,1685055840,0.00497000
26466,26466,26466,26466,1685055900,0.10778000
26466,26466,26466,26466,1685055960,0.02570000
26465,26465,26465,26465,1685056020,0.04657102
26469,26469,26469,26469,1685056080,0.37789182
26482,26482,26473,26473,1685056140,0.40191012
26492,26499,26485,26485,1685056200,1.41944315
26498,26498,26487,26487,1685056260,0.00582011
26514,26514,26499,26499,1685056320,2.23670991
26525,26538,26517,26517,1685056380,0.28465749
26524,26534,26521,26533,1685056440,1.37047046
26534,26552,26534,26539,1685056500,0.39044167
26517,26530,26517,26530,1685056560,0.04046229
26501,26515,26501,26514,1685056620,13.35923869
26499,26501,26499,26501,1685056680,0.78343354
26501,26501,26497,26498,1685056740,0.87154392
26499,26504,26499,26504,1685056800,0.05758000
26507,26507,26507,26507,1685056860,0.01493000
26507,26509,26507,26508,1685056920,0.00553000
26507,26507,26507,26507,1685056980,0.01264000
26509,26517,26506,26507,1685057040,1.60249177
26508,26512,26508,26512,1685057100,0.05689000
26508,26508,26508,26508,1685057160,0.00838000
26495,26508,26495,26508,1685057220,0.23766665
26503,26507,26503,26507,1685057280,0.09508427
26499,26499,26499,26499,1685057340,0.86316000
26490,26499,26490,26499,1685057400,1.83872575
26494,26494,26490,26490,1685057460,0.09662221
26488,26492,26487,26492,1685057520,0.22074396
26481,26487,26481,26487,1685057580,1.46688114
26476,26481,26476,26481,1685057640,1.51055031
26482,26482,26476,26476,1685057700,0.09820538
26484,26484,26481,26481,1685057760,0.02602915
26477,26484,26477,26484,1685057820,0.03223541
26478,26478,26478,26478,1685057880,0.00126000
26474,26476,26474,26476,1685057940,0.06907585
26478,26481,26478,26481,1685058000,0.04793094
26481,26481,26479,26479,1685058060,0.00822000
26478,26478,26476,26476,1685058120,0.07417325
26478,26478,26478,26478,1685058180,0.00933000
26479,26479,26479,26479,1685058240,0.01186000
26486,26488,26479,26479,1685058300,0.46320613
26485,26486,26485,26486,1685058360,0.08163529
26475,26476,26474,26475,1685058420,0.42175000
26475,26475,26475,26475,1685058480,0.00368000
26475,26475,26475,26475,1685058540,0.06390000
26478,26478,26477,26477,1685058600,0.04795254
26478,26478,26478,26478,1685058660,0.06238000
26476,26476,26476,26476,1685058720,0.01507000
26476,26476,26476,26476,1685058780,0.00000000
26476,26476,26475,26476,1685058840,0.10085557
26477,26478,26477,26478,1685058900,0.45368343
26478,26478,26477,26477,1685058960,0.02272000
26478,26478,26478,26478,1685059020,0.01619000
26478,26478,26478,26478,1685059080,0.00921000
26478,26478,26478,26478,1685059140,0.01713000
